layer1,layer2,layer3,activation_function_layer1,activation_function_layer2,activation_function_layer3,dropout_layer1,dropout_layer2,dropout_layer3,layer1_regularizer,layer2_regularizer,layer3_regularizer,optimizer,autoencoder,balanced,formula,scaled,model_id,training_AUC,cutoff,training_AUC2,training_AUC_lower95CI,training_AUC_upper95CI,training_Accuracy,training_Sensitivity,training_Specificity,training_PPV,training_NPV,training_F1,test_Accuracy,test_Sensitivity,test_Specificity,test_PPV,test_NPV,test_F1,valid_Accuracy,valid_Sensitivity,valid_Specificity,valid_PPV,valid_NPV,valid_F1,name,worth_saving,training_time
4,0,0,sigmoid,relu,relu,0,0,0,TRUE,FALSE,FALSE,adam,0,TRUE,hsa.miR.320b + hsa.let.7b.5p + hsa.miR.19b.3p + hsa.miR.20b.5p + hsa.miR.30d.5p + hsa.miR.139.3p + hsa.miR.17.5p + hsa.miR.375.3p,FALSE,984-SMOTE-1662070871,0.864633095778839,0.321267277002335,0.864633095778839,0.831551288577325,0.897714902980354,0.789823008849558,0.871681415929204,0.707964601769912,0.749049429657795,0.846560846560847,0.805725971370143,0.815384615384615,0.906666666666667,0.690909090909091,0.8,0.844444444444444,0.85,0.757575757575758,0.918367346938776,0.662650602409639,0.616438356164384,0.932203389830508,0.737704918032787,deeplearning_984-SMOTE-1662070871,TRUE,5.06441108385722
5,0,0,sigmoid,relu,relu,0,0,0,TRUE,FALSE,FALSE,adam,0,TRUE,hsa.miR.320b + hsa.let.7b.5p + hsa.miR.19b.3p + hsa.miR.20b.5p + hsa.miR.30d.5p + hsa.miR.139.3p + hsa.miR.17.5p + hsa.miR.375.3p,FALSE,985-SMOTE-1662070873,0.855607330252956,0.569500684738159,0.855607330252956,0.821040864465087,0.890173796040826,0.783185840707965,0.79646017699115,0.769911504424779,0.775862068965517,0.790909090909091,0.786026200873363,0.807692307692308,0.853333333333333,0.745454545454546,0.82051282051282,0.788461538461539,0.836601307189543,0.787878787878788,0.857142857142857,0.746987951807229,0.666666666666667,0.898550724637681,0.75,deeplearning_985-SMOTE-1662070873,TRUE,2.84977130492528
6,0,0,sigmoid,relu,relu,0,0,0,TRUE,FALSE,FALSE,adam,0,TRUE,hsa.miR.320b + hsa.let.7b.5p + hsa.miR.19b.3p + hsa.miR.20b.5p + hsa.miR.30d.5p + hsa.miR.139.3p + hsa.miR.17.5p + hsa.miR.375.3p,FALSE,986-SMOTE-1662070877,0.856782050278017,0.579834342002869,0.856782050278017,0.822358109359671,0.891205991196364,0.783185840707965,0.805309734513274,0.761061946902655,0.771186440677966,0.796296296296296,0.787878787878788,0.807692307692308,0.853333333333333,0.745454545454546,0.82051282051282,0.788461538461539,0.836601307189543,0.787878787878788,0.857142857142857,0.746987951807229,0.666666666666667,0.898550724637681,0.75,deeplearning_986-SMOTE-1662070877,TRUE,3.13626184860865
7,0,0,sigmoid,relu,relu,0,0,0,TRUE,FALSE,FALSE,adam,0,TRUE,hsa.miR.320b + hsa.let.7b.5p + hsa.miR.19b.3p + hsa.miR.20b.5p + hsa.miR.30d.5p + hsa.miR.139.3p + hsa.miR.17.5p + hsa.miR.375.3p,FALSE,987-SMOTE-1662070899,0.858974860991464,0.524378657341003,0.858974860991464,0.824888756278124,0.893060965704803,0.789823008849558,0.81858407079646,0.761061946902655,0.774058577405858,0.807511737089202,0.795698924731183,0.807692307692308,0.853333333333333,0.745454545454546,0.82051282051282,0.788461538461539,0.836601307189543,0.787878787878788,0.857142857142857,0.746987951807229,0.666666666666667,0.898550724637681,0.75,deeplearning_987-SMOTE-1662070899,TRUE,3.1348029534022
8,0,0,sigmoid,relu,relu,0,0,0,TRUE,FALSE,FALSE,adam,0,TRUE,hsa.miR.320b + hsa.let.7b.5p + hsa.miR.19b.3p + hsa.miR.20b.5p + hsa.miR.30d.5p + hsa.miR.139.3p + hsa.miR.17.5p + hsa.miR.375.3p,FALSE,988-SMOTE-1662070911,0.858132978306837,0.333921492099762,0.858132978306837,0.823945925747017,0.892320030866657,0.783185840707965,0.867256637168142,0.699115044247788,0.742424242424242,0.840425531914894,0.8,0.815384615384615,0.92,0.672727272727273,0.793103448275862,0.86046511627907,0.851851851851852,0.765151515151515,0.938775510204082,0.662650602409639,0.621621621621622,0.948275862068965,0.747967479674797,deeplearning_988-SMOTE-1662070911,TRUE,2.44474704265595
9,0,0,sigmoid,relu,relu,0,0,0,TRUE,FALSE,FALSE,adam,0,TRUE,hsa.miR.320b + hsa.let.7b.5p + hsa.miR.19b.3p + hsa.miR.20b.5p + hsa.miR.30d.5p + hsa.miR.139.3p + hsa.miR.17.5p + hsa.miR.375.3p,FALSE,989-SMOTE-1662070918,0.864554781110502,0.530417084693909,0.864554781110502,0.831384380720093,0.897725181500911,0.780973451327434,0.81858407079646,0.743362831858407,0.761316872427984,0.803827751196172,0.788912579957356,0.823076923076923,0.88,0.745454545454546,0.825,0.82,0.851612903225806,0.803030303030303,0.877551020408163,0.759036144578313,0.682539682539682,0.91304347826087,0.767857142857143,deeplearning_989-SMOTE-1662070918,TRUE,3.17088544368744
10,0,0,sigmoid,relu,relu,0,0,0,TRUE,FALSE,FALSE,adam,0,TRUE,hsa.miR.320b + hsa.let.7b.5p + hsa.miR.19b.3p + hsa.miR.20b.5p + hsa.miR.30d.5p + hsa.miR.139.3p + hsa.miR.17.5p + hsa.miR.375.3p,FALSE,990-SMOTE-1662070926,0.872484141279662,0.619586825370789,0.872484141279662,0.840377604281614,0.904590678277709,0.792035398230089,0.809734513274336,0.774336283185841,0.782051282051282,0.802752293577982,0.795652173913044,0.815384615384615,0.853333333333333,0.763636363636364,0.831168831168831,0.792452830188679,0.842105263157895,0.795454545454545,0.836734693877551,0.771084337349398,0.683333333333333,0.888888888888889,0.752293577981651,deeplearning_990-SMOTE-1662070926,TRUE,4.52465416590373
2,0,0,selu,relu,relu,0,0,0,TRUE,FALSE,FALSE,adam,0,TRUE,hsa.miR.320b + hsa.let.7b.5p + hsa.miR.19b.3p + hsa.miR.20b.5p + hsa.miR.30d.5p + hsa.miR.139.3p + hsa.miR.17.5p + hsa.miR.375.3p,FALSE,991-SMOTE-1662070964,0.854863340903751,0.638059973716736,0.854863340903751,0.81990282872172,0.889823853085782,0.783185840707965,0.809734513274336,0.756637168141593,0.76890756302521,0.799065420560748,0.788793103448276,0.823076923076923,0.853333333333333,0.781818181818182,0.842105263157895,0.796296296296296,0.847682119205298,0.803030303030303,0.877551020408163,0.759036144578313,0.682539682539682,0.91304347826087,0.767857142857143,deeplearning_991-SMOTE-1662070964,TRUE,3.53795779943466
3,0,0,selu,relu,relu,0,0,0,TRUE,FALSE,FALSE,adam,0,TRUE,hsa.miR.320b + hsa.let.7b.5p + hsa.miR.19b.3p + hsa.miR.20b.5p + hsa.miR.30d.5p + hsa.miR.139.3p + hsa.miR.17.5p + hsa.miR.375.3p,FALSE,992-SMOTE-1662070967,0.84593546871329,0.813173055648804,0.84593546871329,0.809883080499632,0.881987856926949,0.780973451327434,0.690265486725664,0.871681415929204,0.843243243243243,0.737827715355805,0.759124087591241,0.753846153846154,0.653333333333333,0.890909090909091,0.890909090909091,0.653333333333333,0.753846153846154,0.757575757575758,0.653061224489796,0.819277108433735,0.680851063829787,0.8,0.666666666666667,deeplearning_992-SMOTE-1662070967,TRUE,2.5937181353569
4,0,0,selu,relu,relu,0,0,0,TRUE,FALSE,FALSE,adam,0,TRUE,hsa.miR.320b + hsa.let.7b.5p + hsa.miR.19b.3p + hsa.miR.20b.5p + hsa.miR.30d.5p + hsa.miR.139.3p + hsa.miR.17.5p + hsa.miR.375.3p,FALSE,993-SMOTE-1662070974,0.864084893100478,0.709955334663391,0.864084893100478,0.830710224229318,0.897459561971638,0.79646017699115,0.778761061946903,0.814159292035398,0.807339449541285,0.786324786324786,0.792792792792793,0.8,0.786666666666667,0.818181818181818,0.855072463768116,0.737704918032787,0.819444444444445,0.772727272727273,0.73469387755102,0.795180722891566,0.679245283018868,0.835443037974684,0.705882352941176,deeplearning_993-SMOTE-1662070974,TRUE,1.97749522527059
5,0,0,selu,relu,relu,0,0,0,TRUE,FALSE,FALSE,adam,0,TRUE,hsa.miR.320b + hsa.let.7b.5p + hsa.miR.19b.3p + hsa.miR.20b.5p + hsa.miR.30d.5p + hsa.miR.139.3p + hsa.miR.17.5p + hsa.miR.375.3p,FALSE,994-SMOTE-1662070995,0.854941655572089,0.711134105920792,0.854941655572089,0.820146176899637,0.889737134244541,0.780973451327434,0.712389380530973,0.849557522123894,0.825641025641026,0.747081712062257,0.764845605700713,0.792307692307692,0.746666666666667,0.854545454545455,0.875,0.712121212121212,0.805755395683453,0.787878787878788,0.714285714285714,0.831325301204819,0.714285714285714,0.831325301204819,0.714285714285714,deeplearning_994-SMOTE-1662070995,TRUE,53.2317056655884
6,0,0,selu,relu,relu,0,0,0,TRUE,FALSE,FALSE,adam,0,TRUE,hsa.miR.320b + hsa.let.7b.5p + hsa.miR.19b.3p + hsa.miR.20b.5p + hsa.miR.30d.5p + hsa.miR.139.3p + hsa.miR.17.5p + hsa.miR.375.3p,FALSE,995-SMOTE-1662071027,0.86895998120448,0.49383881688118,0.86895998120448,0.836190605191097,0.901729357217862,0.792035398230089,0.823008849557522,0.761061946902655,0.775,0.811320754716981,0.798283261802575,0.807692307692308,0.853333333333333,0.745454545454546,0.82051282051282,0.788461538461539,0.836601307189543,0.765151515151515,0.795918367346939,0.746987951807229,0.65,0.861111111111111,0.715596330275229,deeplearning_995-SMOTE-1662071027,TRUE,2.64166458447774
7,0,0,selu,relu,relu,0,0,0,TRUE,FALSE,FALSE,adam,0,TRUE,hsa.miR.320b + hsa.let.7b.5p + hsa.miR.19b.3p + hsa.miR.20b.5p + hsa.miR.30d.5p + hsa.miR.139.3p + hsa.miR.17.5p + hsa.miR.375.3p,FALSE,996-SMOTE-1662071043,0.86850967186154,0.597734928131104,0.86850967186154,0.83585811470663,0.901161229016449,0.789823008849558,0.778761061946903,0.800884955752212,0.796380090497738,0.783549783549784,0.787472035794183,0.769230769230769,0.773333333333333,0.763636363636364,0.816901408450704,0.711864406779661,0.794520547945206,0.78030303030303,0.775510204081633,0.783132530120482,0.678571428571429,0.855263157894737,0.723809523809524,deeplearning_996-SMOTE-1662071043,TRUE,1.54595461289088
8,0,0,selu,relu,relu,0,0,0,TRUE,FALSE,FALSE,adam,0,TRUE,hsa.miR.320b + hsa.let.7b.5p + hsa.miR.19b.3p + hsa.miR.20b.5p + hsa.miR.30d.5p + hsa.miR.139.3p + hsa.miR.17.5p + hsa.miR.375.3p,FALSE,997-SMOTE-1662071044,0.86535750646096,0.63601416349411,0.86535750646096,0.832085123491815,0.898629889430105,0.792035398230089,0.792035398230089,0.792035398230089,0.792035398230089,0.792035398230089,0.792035398230089,0.815384615384615,0.826666666666667,0.8,0.849315068493151,0.771929824561404,0.837837837837838,0.795454545454545,0.795918367346939,0.795180722891566,0.696428571428571,0.868421052631579,0.742857142857143,deeplearning_997-SMOTE-1662071044,TRUE,2.05871961116791
9,0,0,selu,relu,relu,0,0,0,TRUE,FALSE,FALSE,adam,0,TRUE,hsa.miR.320b + hsa.let.7b.5p + hsa.miR.19b.3p + hsa.miR.20b.5p + hsa.miR.30d.5p + hsa.miR.139.3p + hsa.miR.17.5p + hsa.miR.375.3p,FALSE,998-SMOTE-1662071048,0.861715874383272,0.269315838813782,0.861715874383272,0.828284848597491,0.895146900169053,0.785398230088496,0.893805309734513,0.676991150442478,0.734545454545455,0.864406779661017,0.806387225548902,0.807692307692308,0.933333333333333,0.636363636363636,0.777777777777778,0.875,0.848484848484848,0.757575757575758,0.938775510204082,0.650602409638554,0.613333333333333,0.947368421052632,0.741935483870968,deeplearning_998-SMOTE-1662071048,TRUE,1.61037636597951
10,0,0,selu,relu,relu,0,0,0,TRUE,FALSE,FALSE,adam,0,TRUE,hsa.miR.320b + hsa.let.7b.5p + hsa.miR.19b.3p + hsa.miR.20b.5p + hsa.miR.30d.5p + hsa.miR.139.3p + hsa.miR.17.5p + hsa.miR.375.3p,FALSE,999-SMOTE-1662071057,0.844506226016133,0.543507933616638,0.844506226016133,0.808485937877485,0.88052651415478,0.776548672566372,0.81858407079646,0.734513274336283,0.755102040816327,0.801932367149759,0.785562632696391,0.792307692307692,0.853333333333333,0.709090909090909,0.8,0.78,0.825806451612903,0.787878787878788,0.877551020408163,0.734939759036145,0.661538461538462,0.91044776119403,0.754385964912281,deeplearning_999-SMOTE-1662071057,TRUE,1.17920605738958
2,0,0,relu,relu,relu,0.1,0,0,TRUE,FALSE,FALSE,adam,0,TRUE,hsa.miR.320b + hsa.let.7b.5p + hsa.miR.19b.3p + hsa.miR.20b.5p + hsa.miR.30d.5p + hsa.miR.139.3p + hsa.miR.17.5p + hsa.miR.375.3p,FALSE,1000-SMOTE-1662071065,0.852004855509437,0.65915846824646,0.852004855509437,0.81679624482124,0.887213466197634,0.783185840707965,0.738938053097345,0.827433628318584,0.810679611650486,0.760162601626016,0.773148148148148,0.769230769230769,0.773333333333333,0.763636363636364,0.816901408450704,0.711864406779661,0.794520547945206,0.818181818181818,0.795918367346939,0.831325301204819,0.735849056603774,0.873417721518987,0.764705882352941,deeplearning_1000-SMOTE-1662071065,TRUE,2.9929558912913
3,0,0,relu,relu,relu,0.1,0,0,TRUE,FALSE,FALSE,adam,0,TRUE,hsa.miR.320b + hsa.let.7b.5p + hsa.miR.19b.3p + hsa.miR.20b.5p + hsa.miR.30d.5p + hsa.miR.139.3p + hsa.miR.17.5p + hsa.miR.375.3p,FALSE,1001-SMOTE-1662071527,0.867706946511082,0.565888524055481,0.867706946511082,0.835219429662464,0.900194463359699,0.783185840707965,0.792035398230089,0.774336283185841,0.778260869565217,0.788288288288288,0.785087719298246,0.792307692307692,0.813333333333333,0.763636363636364,0.824324324324324,0.75,0.818791946308725,0.787878787878788,0.795918367346939,0.783132530120482,0.684210526315789,0.866666666666667,0.735849056603773,deeplearning_1001-SMOTE-1662071527,TRUE,3.1995134194692
4,0,0,relu,relu,relu,0.1,0,0,TRUE,FALSE,FALSE,adam,0,TRUE,hsa.miR.320b + hsa.let.7b.5p + hsa.miR.19b.3p + hsa.miR.20b.5p + hsa.miR.30d.5p + hsa.miR.139.3p + hsa.miR.17.5p + hsa.miR.375.3p,FALSE,1002-SMOTE-1662071526,0.866825906492286,0.583880245685577,0.866825906492286,0.834007939578958,0.899643873405614,0.783185840707965,0.800884955752212,0.765486725663717,0.773504273504274,0.793577981651376,0.786956521739131,0.807692307692308,0.826666666666667,0.781818181818182,0.837837837837838,0.767857142857143,0.832214765100671,0.75,0.755102040816326,0.746987951807229,0.637931034482759,0.837837837837838,0.691588785046729,deeplearning_1002-SMOTE-1662071526,TRUE,5.2617559393247
5,0,0,relu,relu,relu,0.1,0,0,TRUE,FALSE,FALSE,adam,0,TRUE,hsa.miR.320b + hsa.let.7b.5p + hsa.miR.19b.3p + hsa.miR.20b.5p + hsa.miR.30d.5p + hsa.miR.139.3p + hsa.miR.17.5p + hsa.miR.375.3p,FALSE,1003-SMOTE-1662071526,0.870467538569974,0.449544414877892,0.870467538569974,0.838242897617893,0.902692179522055,0.792035398230089,0.86283185840708,0.721238938053097,0.755813953488372,0.84020618556701,0.805785123966942,0.815384615384615,0.893333333333333,0.709090909090909,0.807228915662651,0.829787234042553,0.848101265822785,0.795454545454545,0.897959183673469,0.734939759036145,0.666666666666667,0.924242424242424,0.765217391304348,deeplearning_1003-SMOTE-1662071526,TRUE,4.18397547006607
6,0,0,relu,relu,relu,0.1,0,0,TRUE,FALSE,FALSE,adam,0,TRUE,hsa.miR.320b + hsa.let.7b.5p + hsa.miR.19b.3p + hsa.miR.20b.5p + hsa.miR.30d.5p + hsa.miR.139.3p + hsa.miR.17.5p + hsa.miR.375.3p,FALSE,1004-SMOTE-1662071525,0.849518364789725,0.629497289657593,0.849518364789725,0.813984351426425,0.885052378153026,0.776548672566372,0.761061946902655,0.792035398230089,0.785388127853881,0.76824034334764,0.773033707865169,0.838461538461539,0.826666666666667,0.854545454545455,0.885714285714286,0.783333333333333,0.855172413793104,0.787878787878788,0.816326530612245,0.771084337349398,0.677966101694915,0.876712328767123,0.740740740740741,deeplearning_1004-SMOTE-1662071525,TRUE,1.36044439077377
7,0,0,relu,relu,relu,0.1,0,0,TRUE,FALSE,FALSE,adam,0,TRUE,hsa.miR.320b + hsa.let.7b.5p + hsa.miR.19b.3p + hsa.miR.20b.5p + hsa.miR.30d.5p + hsa.miR.139.3p + hsa.miR.17.5p + hsa.miR.375.3p,FALSE,1005-SMOTE-1662071527,0.866982535828961,0.568829357624054,0.866982535828961,0.833954934751191,0.90001013690673,0.794247787610619,0.823008849557522,0.765486725663717,0.778242677824268,0.812206572769953,0.8,0.807692307692308,0.826666666666667,0.781818181818182,0.837837837837838,0.767857142857143,0.832214765100671,0.772727272727273,0.836734693877551,0.734939759036145,0.650793650793651,0.884057971014493,0.732142857142857,deeplearning_1005-SMOTE-1662071527,TRUE,2.5500760157903
8,0,0,relu,relu,relu,0.1,0,0,TRUE,FALSE,FALSE,adam,0,TRUE,hsa.miR.320b + hsa.let.7b.5p + hsa.miR.19b.3p + hsa.miR.20b.5p + hsa.miR.30d.5p + hsa.miR.139.3p + hsa.miR.17.5p + hsa.miR.375.3p,FALSE,1006-SMOTE-1662071527,0.884789333542173,0.711798310279846,0.884789333542173,0.854725017263478,0.914853649820866,0.805309734513274,0.787610619469027,0.823008849557522,0.81651376146789,0.794871794871795,0.801801801801802,0.807692307692308,0.813333333333333,0.8,0.847222222222222,0.758620689655173,0.829931972789116,0.787878787878788,0.775510204081633,0.795180722891566,0.690909090909091,0.857142857142857,0.730769230769231,deeplearning_1006-SMOTE-1662071527,TRUE,4.88382087945938
9,0,0,relu,relu,relu,0.1,0,0,TRUE,FALSE,FALSE,adam,0,TRUE,hsa.miR.320b + hsa.let.7b.5p + hsa.miR.19b.3p + hsa.miR.20b.5p + hsa.miR.30d.5p + hsa.miR.139.3p + hsa.miR.17.5p + hsa.miR.375.3p,FALSE,1007-SMOTE-1662071525,0.877398386717832,0.241011545062065,0.877398386717832,0.846649406720223,0.908147366715442,0.79646017699115,0.920353982300885,0.672566371681416,0.73758865248227,0.894117647058824,0.818897637795276,0.807692307692308,0.946666666666667,0.618181818181818,0.771739130434783,0.894736842105263,0.850299401197605,0.734848484848485,0.918367346938776,0.626506024096386,0.592105263157895,0.928571428571429,0.72,deeplearning_1007-SMOTE-1662071525,TRUE,4.42897186676661
10,0,0,relu,relu,relu,0.1,0,0,TRUE,FALSE,FALSE,adam,0,TRUE,hsa.miR.320b + hsa.let.7b.5p + hsa.miR.19b.3p + hsa.miR.20b.5p + hsa.miR.30d.5p + hsa.miR.139.3p + hsa.miR.17.5p + hsa.miR.375.3p,FALSE,1008-SMOTE-1662071526,0.85296421019657,0.581322431564331,0.85296421019657,0.818126306880703,0.887802113512436,0.780973451327434,0.752212389380531,0.809734513274336,0.7981220657277,0.765690376569038,0.774487471526196,0.830769230769231,0.8,0.872727272727273,0.895522388059702,0.761904761904762,0.845070422535211,0.787878787878788,0.755102040816326,0.807228915662651,0.69811320754717,0.848101265822785,0.725490196078432,deeplearning_1008-SMOTE-1662071526,TRUE,1.6981961607933
2,0,0,sigmoid,relu,relu,0.1,0,0,TRUE,FALSE,FALSE,adam,0,TRUE,hsa.miR.320b + hsa.let.7b.5p + hsa.miR.19b.3p + hsa.miR.20b.5p + hsa.miR.30d.5p + hsa.miR.139.3p + hsa.miR.17.5p + hsa.miR.375.3p,FALSE,1009-SMOTE-1662071526,0.85729109562221,0.61244598031044,0.85729109562221,0.822922277045733,0.891659914198688,0.785398230088496,0.81858407079646,0.752212389380531,0.767634854771784,0.805687203791469,0.792291220556745,0.815384615384615,0.853333333333333,0.763636363636364,0.831168831168831,0.792452830188679,0.842105263157895,0.772727272727273,0.816326530612245,0.746987951807229,0.655737704918033,0.873239436619718,0.727272727272727,deeplearning_1009-SMOTE-1662071526,TRUE,6.31037969191869
3,0,0,sigmoid,relu,relu,0.1,0,0,TRUE,FALSE,FALSE,adam,0,TRUE,hsa.miR.320b + hsa.let.7b.5p + hsa.miR.19b.3p + hsa.miR.20b.5p + hsa.miR.30d.5p + hsa.miR.139.3p + hsa.miR.17.5p + hsa.miR.375.3p,FALSE,1010-SMOTE-1662071528,0.855724802255462,0.463895976543427,0.855724802255462,0.821253998392132,0.890195606118793,0.783185840707965,0.84070796460177,0.725663716814159,0.753968253968254,0.82,0.794979079497908,0.792307692307692,0.853333333333333,0.709090909090909,0.8,0.78,0.825806451612903,0.803030303030303,0.918367346938776,0.734939759036145,0.671641791044776,0.938461538461539,0.775862068965517,deeplearning_1010-SMOTE-1662071528,TRUE,3.67935721874237
4,0,0,sigmoid,relu,relu,0.1,0,0,TRUE,FALSE,FALSE,adam,0,TRUE,hsa.miR.320b + hsa.let.7b.5p + hsa.miR.19b.3p + hsa.miR.20b.5p + hsa.miR.30d.5p + hsa.miR.139.3p + hsa.miR.17.5p + hsa.miR.375.3p,FALSE,1011-SMOTE-1662071527,0.854922076905004,0.489893987774849,0.854922076905004,0.820364628491319,0.889479525318689,0.778761061946903,0.823008849557522,0.734513274336283,0.75609756097561,0.805825242718447,0.788135593220339,0.784615384615385,0.853333333333333,0.690909090909091,0.790123456790123,0.775510204081633,0.82051282051282,0.787878787878788,0.857142857142857,0.746987951807229,0.666666666666667,0.898550724637681,0.75,deeplearning_1011-SMOTE-1662071527,TRUE,2.82722842295965
5,0,0,sigmoid,relu,relu,0.1,0,0,TRUE,FALSE,FALSE,adam,0,TRUE,hsa.miR.320b + hsa.let.7b.5p + hsa.miR.19b.3p + hsa.miR.20b.5p + hsa.miR.30d.5p + hsa.miR.139.3p + hsa.miR.17.5p + hsa.miR.375.3p,FALSE,1012-SMOTE-1662071527,0.85535280758086,0.516233801841736,0.85535280758086,0.821108902091709,0.889596713070011,0.776548672566372,0.809734513274336,0.743362831858407,0.759336099585062,0.796208530805687,0.78372591006424,0.807692307692308,0.866666666666667,0.727272727272727,0.8125,0.8,0.838709677419355,0.772727272727273,0.877551020408163,0.710843373493976,0.641791044776119,0.907692307692308,0.741379310344828,deeplearning_1012-SMOTE-1662071527,TRUE,3.9359139084816
6,0,0,sigmoid,relu,relu,0.1,0,0,TRUE,FALSE,FALSE,adam,0,TRUE,hsa.miR.320b + hsa.let.7b.5p + hsa.miR.19b.3p + hsa.miR.20b.5p + hsa.miR.30d.5p + hsa.miR.139.3p + hsa.miR.17.5p + hsa.miR.375.3p,FALSE,1013-SMOTE-1662071526,0.850771399483123,0.618372976779938,0.850771399483123,0.815476278206106,0.88606652076014,0.783185840707965,0.783185840707965,0.783185840707965,0.783185840707965,0.783185840707965,0.783185840707965,0.8,0.826666666666667,0.763636363636364,0.826666666666667,0.763636363636364,0.826666666666667,0.765151515151515,0.775510204081633,0.759036144578313,0.655172413793103,0.851351351351351,0.710280373831776,deeplearning_1013-SMOTE-1662071526,TRUE,2.84461379845937
7,0,0,sigmoid,relu,relu,0.1,0,0,TRUE,FALSE,FALSE,adam,0,TRUE,hsa.miR.320b + hsa.let.7b.5p + hsa.miR.19b.3p + hsa.miR.20b.5p + hsa.miR.30d.5p + hsa.miR.139.3p + hsa.miR.17.5p + hsa.miR.375.3p,FALSE,1014-SMOTE-1662071524,0.876047458689012,0.426334232091904,0.876047458689012,0.844906866460772,0.907188050917253,0.79646017699115,0.84070796460177,0.752212389380531,0.772357723577236,0.825242718446602,0.805084745762712,0.823076923076923,0.88,0.745454545454546,0.825,0.82,0.851612903225806,0.795454545454545,0.897959183673469,0.734939759036145,0.666666666666667,0.924242424242424,0.765217391304348,deeplearning_1014-SMOTE-1662071524,TRUE,5.96416395505269
8,0,0,sigmoid,relu,relu,0.1,0,0,TRUE,FALSE,FALSE,adam,0,TRUE,hsa.miR.320b + hsa.let.7b.5p + hsa.miR.19b.3p + hsa.miR.20b.5p + hsa.miR.30d.5p + hsa.miR.139.3p + hsa.miR.17.5p + hsa.miR.375.3p,FALSE,1015-SMOTE-1662071527,0.865377085128045,0.518182754516602,0.865377085128045,0.83234795750702,0.898406212749069,0.789823008849558,0.831858407079646,0.747787610619469,0.76734693877551,0.816425120772947,0.798301486199575,0.815384615384615,0.866666666666667,0.745454545454546,0.822784810126582,0.803921568627451,0.844155844155844,0.795454545454545,0.877551020408163,0.746987951807229,0.671875,0.911764705882353,0.761061946902655,deeplearning_1015-SMOTE-1662071527,TRUE,4.27519751389821
