layer1,layer2,layer3,activation_function_layer1,activation_function_layer2,activation_function_layer3,dropout_layer1,dropout_layer2,dropout_layer3,layer1_regularizer,layer2_regularizer,layer3_regularizer,optimizer,autoencoder,balanced,formula,scaled,model_id,training_AUC,cutoff,training_AUC2,training_AUC_lower95CI,training_AUC_upper95CI,training_Accuracy,training_Sensitivity,training_Specificity,training_PPV,training_NPV,training_F1,test_Accuracy,test_Sensitivity,test_Specificity,test_PPV,test_NPV,test_F1,valid_Accuracy,valid_Sensitivity,valid_Specificity,valid_PPV,valid_NPV,valid_F1,name,worth_saving,training_time,metaindex,metaindex2
5,0,0,selu,relu,relu,0.1,0,0,TRUE,FALSE,FALSE,rmsprop,-7,TRUE,hsa.miR.320b + hsa.let.7b.5p + hsa.miR.19b.3p + hsa.miR.20b.5p + hsa.miR.30d.5p + hsa.miR.139.3p + hsa.miR.17.5p + hsa.miR.375.3p,FALSE,1453-SMOTE-1662076135,0.842078471297674,0.436844229698181,0.842078471297674,0.805878906660003,0.878278035935345,0.789823008849558,0.84070796460177,0.738938053097345,0.763052208835341,0.822660098522167,0.8,0.830769230769231,0.906666666666667,0.727272727272727,0.819277108433735,0.851063829787234,0.860759493670886,0.830769230769231,0.906666666666667,0.727272727272727,0.819277108433735,0.851063829787234,0.860759493670886,deeplearning_1453-SMOTE-1662076135,TRUE,12.7902158737183,0.816656782174024,0.81712049012934
6,0,0,sigmoid,relu,relu,0,0,0,FALSE,FALSE,FALSE,rmsprop,-7,TRUE,hsa.miR.320b + hsa.let.7b.5p + hsa.miR.19b.3p + hsa.miR.20b.5p + hsa.miR.30d.5p + hsa.miR.139.3p + hsa.miR.17.5p + hsa.miR.375.3p,FALSE,1472-SMOTE-1662076491,0.841794580624951,0.403621166944504,0.841794580624951,0.805553076229264,0.878036085020638,0.789823008849558,0.84070796460177,0.738938053097345,0.763052208835341,0.822660098522167,0.8,0.830769230769231,0.906666666666667,0.727272727272727,0.819277108433735,0.851063829787234,0.860759493670886,0.830769230769231,0.906666666666667,0.727272727272727,0.819277108433735,0.851063829787234,0.860759493670886,deeplearning_1472-SMOTE-1662076491,TRUE,14.461348537604,0.816656782174024,0.81712049012934
6,0,0,selu,relu,relu,0.1,0,0,FALSE,FALSE,FALSE,rmsprop,7,TRUE,hsa.miR.320b + hsa.let.7b.5p + hsa.miR.19b.3p + hsa.miR.20b.5p + hsa.miR.30d.5p + hsa.miR.139.3p + hsa.miR.17.5p + hsa.miR.375.3p,TRUE,860-SMOTE-1662067476,0.886561202913306,0.714739263057709,0.886561202913306,0.856074798066115,0.917047607760497,0.81858407079646,0.778761061946903,0.858407079646018,0.846153846153846,0.795081967213115,0.811059907834101,0.815384615384615,0.8,0.836363636363636,0.869565217391304,0.754098360655738,0.833333333333333,0.815384615384615,0.8,0.836363636363636,0.869565217391304,0.754098360655738,0.833333333333333,deeplearning_860-SMOTE-1662067476,TRUE,10.0632424791654,0.816448317974908,0.816451100521897
3,0,0,sigmoid,relu,relu,0.1,0,0,TRUE,FALSE,FALSE,adam,7,TRUE,hsa.miR.320b + hsa.let.7b.5p + hsa.miR.19b.3p + hsa.miR.20b.5p + hsa.miR.30d.5p + hsa.miR.139.3p + hsa.miR.17.5p + hsa.miR.375.3p,TRUE,686-SMOTE-1662056083,0.878122797399953,0.650819599628449,0.878122797399953,0.846263837649946,0.90998175714996,0.803097345132743,0.747787610619469,0.858407079646018,0.840796019900498,0.772908366533865,0.791569086651054,0.823076923076923,0.773333333333333,0.890909090909091,0.90625,0.742424242424242,0.834532374100719,0.823076923076923,0.773333333333333,0.890909090909091,0.90625,0.742424242424242,0.834532374100719,deeplearning_686-SMOTE-1662056083,TRUE,5.78971726894379,0.816307515552317,0.816417063762196
2,0,0,relu,relu,relu,0,0,0,FALSE,FALSE,FALSE,adam,7,TRUE,hsa.miR.320b + hsa.let.7b.5p + hsa.miR.19b.3p + hsa.miR.20b.5p + hsa.miR.30d.5p + hsa.miR.139.3p + hsa.miR.17.5p + hsa.miR.375.3p,TRUE,703-SMOTE-1662056530,0.869469026548673,0.471291303634644,0.869469026548673,0.836450971533073,0.902487081564272,0.803097345132743,0.831858407079646,0.774336283185841,0.786610878661088,0.821596244131455,0.808602150537635,0.823076923076923,0.88,0.745454545454546,0.825,0.82,0.851612903225806,0.823076923076923,0.88,0.745454545454546,0.825,0.82,0.851612903225806,deeplearning_703-SMOTE-1662056530,TRUE,4.69641686677933,0.816307515552317,0.816417063762196
6,0,0,relu,relu,relu,0,0,0,FALSE,FALSE,FALSE,adam,7,TRUE,hsa.miR.320b + hsa.let.7b.5p + hsa.miR.19b.3p + hsa.miR.20b.5p + hsa.miR.30d.5p + hsa.miR.139.3p + hsa.miR.17.5p + hsa.miR.375.3p,TRUE,707-SMOTE-1662056677,0.870213015897878,0.508192539215088,0.870213015897878,0.837922984280871,0.902503047514884,0.803097345132743,0.831858407079646,0.774336283185841,0.786610878661088,0.821596244131455,0.808602150537635,0.823076923076923,0.866666666666667,0.763636363636364,0.833333333333333,0.807692307692308,0.849673202614379,0.823076923076923,0.866666666666667,0.763636363636364,0.833333333333333,0.807692307692308,0.849673202614379,deeplearning_707-SMOTE-1662056677,TRUE,4.83498153686523,0.816307515552317,0.816417063762196
5,0,0,sigmoid,relu,relu,0,0,0,FALSE,FALSE,FALSE,adam,7,TRUE,hsa.miR.320b + hsa.let.7b.5p + hsa.miR.19b.3p + hsa.miR.20b.5p + hsa.miR.30d.5p + hsa.miR.139.3p + hsa.miR.17.5p + hsa.miR.375.3p,TRUE,715-SMOTE-1662056872,0.871975095935469,0.663368284702301,0.871975095935469,0.83902995913667,0.904920232734268,0.803097345132743,0.769911504424779,0.836283185840708,0.824644549763033,0.784232365145228,0.796338672768879,0.823076923076923,0.853333333333333,0.781818181818182,0.842105263157895,0.796296296296296,0.847682119205298,0.823076923076923,0.853333333333333,0.781818181818182,0.842105263157895,0.796296296296296,0.847682119205298,deeplearning_715-SMOTE-1662056872,TRUE,5.67421696186066,0.816307515552317,0.816417063762196
7,0,0,selu,relu,relu,0.1,0,0,TRUE,FALSE,FALSE,rmsprop,7,TRUE,hsa.miR.320b + hsa.let.7b.5p + hsa.miR.19b.3p + hsa.miR.20b.5p + hsa.miR.30d.5p + hsa.miR.139.3p + hsa.miR.17.5p + hsa.miR.375.3p,FALSE,1779-SMOTE-1662082565,0.880119821442556,0.691297024488449,0.880119821442556,0.849164107674945,0.911075535210167,0.803097345132743,0.769911504424779,0.836283185840708,0.824644549763033,0.784232365145228,0.796338672768879,0.823076923076923,0.813333333333333,0.836363636363636,0.871428571428571,0.766666666666667,0.841379310344828,0.823076923076923,0.813333333333333,0.836363636363636,0.871428571428571,0.766666666666667,0.841379310344828,deeplearning_1779-SMOTE-1662082565,TRUE,12.825225230058,0.816307515552317,0.816417063762196
2,0,0,relu,relu,relu,0,0,0,TRUE,FALSE,FALSE,sgd,-7,TRUE,hsa.miR.320b + hsa.let.7b.5p + hsa.miR.19b.3p + hsa.miR.20b.5p + hsa.miR.30d.5p + hsa.miR.139.3p + hsa.miR.17.5p + hsa.miR.375.3p,FALSE,1513-SMOTE-1662078063,0.839924817918396,0.515067249536514,0.839924817918396,0.803394071761531,0.876455564075261,0.774336283185841,0.79646017699115,0.752212389380531,0.76271186440678,0.787037037037037,0.779220779220779,0.838461538461539,0.906666666666667,0.745454545454546,0.829268292682927,0.854166666666667,0.866242038216561,0.838461538461539,0.906666666666667,0.745454545454546,0.829268292682927,0.854166666666667,0.866242038216561,deeplearning_1513-SMOTE-1662078063,TRUE,18.2857469280561,0.815938061425272,0.81708645336964
2,0,0,relu,relu,relu,0.1,0,0,FALSE,FALSE,FALSE,adam,-7,TRUE,hsa.miR.320b + hsa.let.7b.5p + hsa.miR.19b.3p + hsa.miR.20b.5p + hsa.miR.30d.5p + hsa.miR.139.3p + hsa.miR.17.5p + hsa.miR.375.3p,TRUE,406-SMOTE-1662052284,0.857232359620957,0.502783179283142,0.857232359620957,0.822920116619369,0.891544602622545,0.787610619469027,0.849557522123894,0.725663716814159,0.755905511811024,0.828282828282828,0.8,0.830769230769231,0.906666666666667,0.727272727272727,0.819277108433735,0.851063829787234,0.860759493670886,0.830769230769231,0.906666666666667,0.727272727272727,0.819277108433735,0.851063829787234,0.860759493670886,deeplearning_406-SMOTE-1662052284,TRUE,3.63036874135335,0.815866908103214,0.816383027002496
3,0,0,relu,relu,relu,0.1,0,0,TRUE,FALSE,FALSE,adam,7,TRUE,hsa.miR.320b + hsa.let.7b.5p + hsa.miR.19b.3p + hsa.miR.20b.5p + hsa.miR.30d.5p + hsa.miR.139.3p + hsa.miR.17.5p + hsa.miR.375.3p,TRUE,677-SMOTE-1662055758,0.855529015584619,0.516005024313927,0.855529015584619,0.820089931795435,0.890968099373803,0.787610619469027,0.867256637168142,0.707964601769912,0.748091603053435,0.842105263157895,0.80327868852459,0.830769230769231,0.92,0.709090909090909,0.811764705882353,0.866666666666667,0.8625,0.830769230769231,0.92,0.709090909090909,0.811764705882353,0.866666666666667,0.8625,deeplearning_677-SMOTE-1662055758,TRUE,5.41375072399775,0.815866908103214,0.816383027002496
7,0,0,selu,relu,relu,0.1,0,0,TRUE,FALSE,FALSE,sgd,7,TRUE,hsa.miR.320b + hsa.let.7b.5p + hsa.miR.19b.3p + hsa.miR.20b.5p + hsa.miR.30d.5p + hsa.miR.139.3p + hsa.miR.17.5p + hsa.miR.375.3p,TRUE,915-SMOTE-1662069016,0.863399639752526,0.713852196931839,0.863399639752526,0.829749682600617,0.897049596904435,0.787610619469027,0.690265486725664,0.88495575221239,0.857142857142857,0.740740740740741,0.764705882352941,0.830769230769231,0.733333333333333,0.963636363636364,0.964912280701754,0.726027397260274,0.833333333333333,0.830769230769231,0.733333333333333,0.963636363636364,0.964912280701754,0.726027397260274,0.833333333333333,deeplearning_915-SMOTE-1662069016,TRUE,20.5716542522113,0.815866908103214,0.816383027002496
3,0,0,relu,relu,relu,0,0,0,FALSE,FALSE,FALSE,rmsprop,-7,TRUE,hsa.miR.320b + hsa.let.7b.5p + hsa.miR.19b.3p + hsa.miR.20b.5p + hsa.miR.30d.5p + hsa.miR.139.3p + hsa.miR.17.5p + hsa.miR.375.3p,FALSE,1460-SMOTE-1662076279,0.842518991307072,0.415855675935745,0.842518991307072,0.806470251328934,0.87856773128521,0.787610619469027,0.84070796460177,0.734513274336283,0.76,0.821782178217822,0.798319327731092,0.830769230769231,0.906666666666667,0.727272727272727,0.819277108433735,0.851063829787234,0.860759493670886,0.830769230769231,0.906666666666667,0.727272727272727,0.819277108433735,0.851063829787234,0.860759493670886,deeplearning_1460-SMOTE-1662076279,TRUE,18.0032178918521,0.815866908103214,0.816383027002496
7,0,0,relu,relu,relu,0.1,0,0,TRUE,FALSE,FALSE,adam,7,TRUE,hsa.miR.320b + hsa.let.7b.5p + hsa.miR.19b.3p + hsa.miR.20b.5p + hsa.miR.30d.5p + hsa.miR.139.3p + hsa.miR.17.5p + hsa.miR.375.3p,FALSE,1653-SMOTE-1662079992,0.854373874226643,0.445829719305038,0.854373874226643,0.819667824935065,0.88907992351822,0.787610619469027,0.831858407079646,0.743362831858407,0.764227642276423,0.815533980582524,0.796610169491526,0.830769230769231,0.92,0.709090909090909,0.811764705882353,0.866666666666667,0.8625,0.830769230769231,0.92,0.709090909090909,0.811764705882353,0.866666666666667,0.8625,deeplearning_1653-SMOTE-1662079992,TRUE,19.1428409894307,0.815866908103214,0.816383027002496
6,0,0,selu,relu,relu,0.1,0,0,TRUE,FALSE,FALSE,adam,7,TRUE,hsa.miR.320b + hsa.let.7b.5p + hsa.miR.19b.3p + hsa.miR.20b.5p + hsa.miR.30d.5p + hsa.miR.139.3p + hsa.miR.17.5p + hsa.miR.375.3p,FALSE,1670-SMOTE-1662080473,0.845230636698254,0.414884120225906,0.845230636698254,0.809430852712565,0.881030420683942,0.787610619469027,0.849557522123894,0.725663716814159,0.755905511811024,0.828282828282828,0.8,0.830769230769231,0.893333333333333,0.745454545454546,0.82716049382716,0.836734693877551,0.858974358974359,0.830769230769231,0.893333333333333,0.745454545454546,0.82716049382716,0.836734693877551,0.858974358974359,deeplearning_1670-SMOTE-1662080473,TRUE,19.7312261025111,0.815866908103214,0.816383027002496
9,0,0,selu,relu,relu,0.1,0,0,TRUE,FALSE,FALSE,adam,7,TRUE,hsa.miR.320b + hsa.let.7b.5p + hsa.miR.19b.3p + hsa.miR.20b.5p + hsa.miR.30d.5p + hsa.miR.139.3p + hsa.miR.17.5p + hsa.miR.375.3p,FALSE,1673-SMOTE-1662080537,0.857584775628475,0.787424743175507,0.857584775628475,0.823525501459415,0.891644049797535,0.787610619469027,0.694690265486726,0.880530973451327,0.853260869565217,0.742537313432836,0.765853658536585,0.830769230769231,0.773333333333333,0.909090909090909,0.920634920634921,0.746268656716418,0.840579710144928,0.830769230769231,0.773333333333333,0.909090909090909,0.920634920634921,0.746268656716418,0.840579710144928,deeplearning_1673-SMOTE-1662080537,TRUE,21.6012632568677,0.815866908103214,0.816383027002496
6,0,0,relu,relu,relu,0.1,0,0,FALSE,FALSE,FALSE,adam,7,TRUE,hsa.miR.320b + hsa.let.7b.5p + hsa.miR.19b.3p + hsa.miR.20b.5p + hsa.miR.30d.5p + hsa.miR.139.3p + hsa.miR.17.5p + hsa.miR.375.3p,FALSE,1706-SMOTE-1662081142,0.847677970083797,0.709924340248108,0.847677970083797,0.81190983367921,0.883446106488384,0.787610619469027,0.721238938053097,0.853982300884956,0.831632653061224,0.75390625,0.772511848341232,0.830769230769231,0.786666666666667,0.890909090909091,0.907692307692308,0.753846153846154,0.842857142857143,0.830769230769231,0.786666666666667,0.890909090909091,0.907692307692308,0.753846153846154,0.842857142857143,deeplearning_1706-SMOTE-1662081142,TRUE,19.3453409473101,0.815866908103214,0.816383027002496
6,0,0,sigmoid,relu,relu,0.1,0,0,FALSE,FALSE,FALSE,rmsprop,7,TRUE,hsa.miR.320b + hsa.let.7b.5p + hsa.miR.19b.3p + hsa.miR.20b.5p + hsa.miR.30d.5p + hsa.miR.139.3p + hsa.miR.17.5p + hsa.miR.375.3p,FALSE,1823-SMOTE-1662083501,0.837399169864516,0.608177453279495,0.837399169864516,0.800147885549186,0.874650454179845,0.787610619469027,0.743362831858407,0.831858407079646,0.815533980582524,0.764227642276423,0.777777777777778,0.830769230769231,0.786666666666667,0.890909090909091,0.907692307692308,0.753846153846154,0.842857142857143,0.830769230769231,0.786666666666667,0.890909090909091,0.907692307692308,0.753846153846154,0.842857142857143,deeplearning_1823-SMOTE-1662083501,TRUE,17.1443679968516,0.815866908103214,0.816383027002496
6,0,0,relu,relu,relu,0,0,0,FALSE,FALSE,FALSE,adam,0,TRUE,hsa.miR.320b + hsa.let.7b.5p + hsa.miR.19b.3p + hsa.miR.20b.5p + hsa.miR.30d.5p + hsa.miR.139.3p + hsa.miR.17.5p + hsa.miR.375.3p,TRUE,59-SMOTE-1662049250,0.944024590805858,0.260951906442642,0.944024590805858,0.925234364991823,0.962814816619893,0.858407079646018,0.893805309734513,0.823008849557522,0.834710743801653,0.885714285714286,0.863247863247863,0.838461538461539,0.893333333333333,0.763636363636364,0.8375,0.84,0.864516129032258,0.757575757575758,0.897959183673469,0.674698795180723,0.619718309859155,0.918032786885246,0.733333333333333,deeplearning_59-SMOTE-1662049250,TRUE,59.9693610668182,0.815747404545287,0.818148125227772
6,0,0,selu,relu,relu,0,0,0,FALSE,FALSE,FALSE,rmsprop,7,TRUE,hsa.miR.320b + hsa.let.7b.5p + hsa.miR.19b.3p + hsa.miR.20b.5p + hsa.miR.30d.5p + hsa.miR.139.3p + hsa.miR.17.5p + hsa.miR.375.3p,TRUE,833-SMOTE-1662066967,0.871426893257107,0.673660039901733,0.871426893257107,0.838915410897778,0.903938375616436,0.800884955752212,0.765486725663717,0.836283185840708,0.823809523809524,0.78099173553719,0.793577981651376,0.823076923076923,0.813333333333333,0.836363636363636,0.871428571428571,0.766666666666667,0.841379310344828,0.823076923076923,0.813333333333333,0.836363636363636,0.871428571428571,0.766666666666667,0.841379310344828,deeplearning_833-SMOTE-1662066967,TRUE,14.7208769758542,0.815544201454198,0.815679600635353
4,0,0,sigmoid,relu,relu,0,0,0,TRUE,FALSE,FALSE,sgd,7,TRUE,hsa.miR.320b + hsa.let.7b.5p + hsa.miR.19b.3p + hsa.miR.20b.5p + hsa.miR.30d.5p + hsa.miR.139.3p + hsa.miR.17.5p + hsa.miR.375.3p,TRUE,876-SMOTE-1662067801,0.86612107447725,0.518986850976944,0.86612107447725,0.831723628284202,0.900518520670298,0.800884955752212,0.809734513274336,0.792035398230089,0.795652173913044,0.806306306306306,0.802631578947369,0.823076923076923,0.853333333333333,0.781818181818182,0.842105263157895,0.796296296296296,0.847682119205298,0.823076923076923,0.853333333333333,0.781818181818182,0.842105263157895,0.796296296296296,0.847682119205298,deeplearning_876-SMOTE-1662067801,TRUE,23.3837068478266,0.815544201454198,0.815679600635353
10,0,0,relu,relu,relu,0.1,0,0,FALSE,FALSE,FALSE,adam,0,TRUE,hsa.miR.320b + hsa.let.7b.5p + hsa.miR.19b.3p + hsa.miR.20b.5p + hsa.miR.30d.5p + hsa.miR.139.3p + hsa.miR.17.5p + hsa.miR.375.3p,TRUE,90-SMOTE-1662049472,0.937504894666771,0.248121559619904,0.937504894666771,0.917253968987681,0.957755820345861,0.860619469026549,0.946902654867257,0.774336283185841,0.807547169811321,0.935828877005348,0.871690427698574,0.853846153846154,0.893333333333333,0.8,0.858974358974359,0.846153846153846,0.875816993464052,0.742424242424242,0.918367346938776,0.63855421686747,0.6,0.929824561403509,0.725806451612903,deeplearning_90-SMOTE-1662049472,TRUE,40.27592420578,0.815203286030671,0.818963288432315
4,0,0,relu,relu,relu,0,0,0,FALSE,FALSE,FALSE,sgd,7,TRUE,hsa.miR.320b + hsa.let.7b.5p + hsa.miR.19b.3p + hsa.miR.20b.5p + hsa.miR.30d.5p + hsa.miR.139.3p + hsa.miR.17.5p + hsa.miR.375.3p,TRUE,921-SMOTE-1662069065,0.83309186310596,0.721389144659042,0.83309186310596,0.795968497639934,0.870215228571986,0.77212389380531,0.765486725663717,0.778761061946903,0.775784753363229,0.768558951965066,0.770601336302895,0.838461538461539,0.866666666666667,0.8,0.855263157894737,0.814814814814815,0.860927152317881,0.838461538461539,0.866666666666667,0.8,0.855263157894737,0.814814814814815,0.860927152317881,deeplearning_921-SMOTE-1662069065,TRUE,22.5712953408559,0.815117707559569,0.816348990242796
8,0,0,selu,relu,relu,0,0,0,TRUE,FALSE,FALSE,adam,-7,TRUE,hsa.miR.320b + hsa.let.7b.5p + hsa.miR.19b.3p + hsa.miR.20b.5p + hsa.miR.30d.5p + hsa.miR.139.3p + hsa.miR.17.5p + hsa.miR.375.3p,FALSE,1321-SMOTE-1662073132,0.832719868431357,0.537574350833893,0.832719868431357,0.795339179046092,0.870100557816623,0.77212389380531,0.792035398230089,0.752212389380531,0.761702127659574,0.783410138248848,0.776572668112798,0.838461538461539,0.866666666666667,0.8,0.855263157894737,0.814814814814815,0.860927152317881,0.838461538461539,0.866666666666667,0.8,0.855263157894737,0.814814814814815,0.860927152317881,deeplearning_1321-SMOTE-1662073132,TRUE,21.0511747638384,0.815117707559569,0.816348990242796
5,0,0,selu,relu,relu,0.1,0,0,FALSE,FALSE,FALSE,rmsprop,-7,TRUE,hsa.miR.320b + hsa.let.7b.5p + hsa.miR.19b.3p + hsa.miR.20b.5p + hsa.miR.30d.5p + hsa.miR.139.3p + hsa.miR.17.5p + hsa.miR.375.3p,FALSE,1507-SMOTE-1662078064,0.83638107917613,0.390281915664673,0.83638107917613,0.799526687194578,0.873235471157682,0.77212389380531,0.827433628318584,0.716814159292035,0.745019920318725,0.805970149253731,0.784067085953878,0.838461538461539,0.906666666666667,0.745454545454546,0.829268292682927,0.854166666666667,0.866242038216561,0.838461538461539,0.906666666666667,0.745454545454546,0.829268292682927,0.854166666666667,0.866242038216561,deeplearning_1507-SMOTE-1662078064,TRUE,17.3177281498909,0.815117707559569,0.816348990242796
4,0,0,relu,relu,relu,0,0,0,TRUE,FALSE,FALSE,rmsprop,-7,TRUE,hsa.miR.320b + hsa.let.7b.5p + hsa.miR.19b.3p + hsa.miR.20b.5p + hsa.miR.30d.5p + hsa.miR.139.3p + hsa.miR.17.5p + hsa.miR.375.3p,FALSE,1407-SMOTE-1662075012,0.841843527292662,0.456889137625694,0.841843527292662,0.805741601824761,0.877945452760563,0.785398230088496,0.836283185840708,0.734513274336283,0.759036144578313,0.817733990147783,0.795789473684211,0.830769230769231,0.906666666666667,0.727272727272727,0.819277108433735,0.851063829787234,0.860759493670886,0.830769230769231,0.906666666666667,0.727272727272727,0.819277108433735,0.851063829787234,0.860759493670886,deeplearning_1407-SMOTE-1662075012,TRUE,16.2389692425728,0.815074123416197,0.815645563875653
3,0,0,relu,relu,relu,0.1,0,0,FALSE,FALSE,FALSE,rmsprop,-7,TRUE,hsa.miR.320b + hsa.let.7b.5p + hsa.miR.19b.3p + hsa.miR.20b.5p + hsa.miR.30d.5p + hsa.miR.139.3p + hsa.miR.17.5p + hsa.miR.375.3p,FALSE,1487-SMOTE-1662077013,0.841784791291409,0.427751004695892,0.841784791291409,0.805554338509247,0.878015244073571,0.785398230088496,0.836283185840708,0.734513274336283,0.759036144578313,0.817733990147783,0.795789473684211,0.830769230769231,0.906666666666667,0.727272727272727,0.819277108433735,0.851063829787234,0.860759493670886,0.830769230769231,0.906666666666667,0.727272727272727,0.819277108433735,0.851063829787234,0.860759493670886,deeplearning_1487-SMOTE-1662077013,TRUE,13.2983897089958,0.815074123416197,0.815645563875653
8,0,0,sigmoid,relu,relu,0.1,0,0,FALSE,FALSE,FALSE,rmsprop,-7,TRUE,hsa.miR.320b + hsa.let.7b.5p + hsa.miR.19b.3p + hsa.miR.20b.5p + hsa.miR.30d.5p + hsa.miR.139.3p + hsa.miR.17.5p + hsa.miR.375.3p,FALSE,1501-SMOTE-1662078062,0.846601143394158,0.482901006937027,0.846601143394158,0.810811556529546,0.88239073025877,0.785398230088496,0.805309734513274,0.765486725663717,0.774468085106383,0.797235023041475,0.789587852494577,0.830769230769231,0.906666666666667,0.727272727272727,0.819277108433735,0.851063829787234,0.860759493670886,0.830769230769231,0.906666666666667,0.727272727272727,0.819277108433735,0.851063829787234,0.860759493670886,deeplearning_1501-SMOTE-1662078062,TRUE,20.9363432407379,0.815074123416197,0.815645563875653
5,0,0,sigmoid,relu,relu,0.1,0,0,TRUE,FALSE,FALSE,adam,7,TRUE,hsa.miR.320b + hsa.let.7b.5p + hsa.miR.19b.3p + hsa.miR.20b.5p + hsa.miR.30d.5p + hsa.miR.139.3p + hsa.miR.17.5p + hsa.miR.375.3p,FALSE,1660-SMOTE-1662080153,0.840179340590493,0.503659069538117,0.840179340590493,0.803435041309142,0.876923639871843,0.785398230088496,0.809734513274336,0.761061946902655,0.772151898734177,0.8,0.790496760259179,0.830769230769231,0.906666666666667,0.727272727272727,0.819277108433735,0.851063829787234,0.860759493670886,0.830769230769231,0.906666666666667,0.727272727272727,0.819277108433735,0.851063829787234,0.860759493670886,deeplearning_1660-SMOTE-1662080153,TRUE,18.627335747083,0.815074123416197,0.815645563875653
3,0,0,sigmoid,relu,relu,0.1,0,0,FALSE,FALSE,FALSE,rmsprop,7,TRUE,hsa.miR.320b + hsa.let.7b.5p + hsa.miR.19b.3p + hsa.miR.20b.5p + hsa.miR.30d.5p + hsa.miR.139.3p + hsa.miR.17.5p + hsa.miR.375.3p,FALSE,1820-SMOTE-1662083470,0.849890359464328,0.598316192626953,0.849890359464328,0.814533367021535,0.88524735190712,0.785398230088496,0.747787610619469,0.823008849557522,0.808612440191388,0.765432098765432,0.777011494252874,0.830769230769231,0.8,0.872727272727273,0.895522388059702,0.761904761904762,0.845070422535211,0.830769230769231,0.8,0.872727272727273,0.895522388059702,0.761904761904762,0.845070422535211,deeplearning_1820-SMOTE-1662083470,TRUE,16.5476402839025,0.815074123416197,0.815645563875653
4,0,0,relu,relu,relu,0.1,0,0,TRUE,FALSE,FALSE,adam,7,TRUE,hsa.miR.320b + hsa.let.7b.5p + hsa.miR.19b.3p + hsa.miR.20b.5p + hsa.miR.30d.5p + hsa.miR.139.3p + hsa.miR.17.5p + hsa.miR.375.3p,TRUE,678-SMOTE-1662055880,0.882351789490171,0.715786814689636,0.882351789490171,0.851064398213677,0.913639180766667,0.814159292035398,0.79646017699115,0.831858407079646,0.825688073394495,0.803418803418803,0.810810810810811,0.815384615384615,0.813333333333333,0.818181818181818,0.859154929577465,0.76271186440678,0.835616438356164,0.815384615384615,0.813333333333333,0.818181818181818,0.859154929577465,0.76271186440678,0.835616438356164,deeplearning_678-SMOTE-1662055880,TRUE,4.81892893711726,0.814975764666555,0.814976174268209
9,0,0,selu,relu,relu,0.1,0,0,FALSE,FALSE,FALSE,adam,7,TRUE,hsa.miR.320b + hsa.let.7b.5p + hsa.miR.19b.3p + hsa.miR.20b.5p + hsa.miR.30d.5p + hsa.miR.139.3p + hsa.miR.17.5p + hsa.miR.375.3p,FALSE,1727-SMOTE-1662081607,0.873032343958023,0.741818130016327,0.873032343958023,0.840599812594081,0.905464875321966,0.814159292035398,0.765486725663717,0.86283185840708,0.848039215686275,0.786290322580645,0.804651162790698,0.815384615384615,0.786666666666667,0.854545454545455,0.880597014925373,0.746031746031746,0.830985915492958,0.815384615384615,0.786666666666667,0.854545454545455,0.880597014925373,0.746031746031746,0.830985915492958,deeplearning_1727-SMOTE-1662081607,TRUE,13.9904282450676,0.814975764666555,0.814976174268209
9,0,0,relu,relu,relu,0,0,0,TRUE,FALSE,FALSE,adam,7,TRUE,hsa.miR.320b + hsa.let.7b.5p + hsa.miR.19b.3p + hsa.miR.20b.5p + hsa.miR.30d.5p + hsa.miR.139.3p + hsa.miR.17.5p + hsa.miR.375.3p,TRUE,656-SMOTE-1662055073,0.897427363145117,0.721015810966492,0.897427363145117,0.868527447337692,0.926327278952542,0.829646017699115,0.778761061946903,0.880530973451327,0.866995073891626,0.799196787148594,0.82051282051282,0.807692307692308,0.786666666666667,0.836363636363636,0.867647058823529,0.741935483870968,0.825174825174825,0.807692307692308,0.786666666666667,0.836363636363636,0.867647058823529,0.741935483870968,0.825174825174825,deeplearning_656-SMOTE-1662055073,TRUE,5.55977839231491,0.814879966887417,0.81501021102791
6,0,0,selu,relu,relu,0,0,0,TRUE,FALSE,FALSE,sgd,7,TRUE,hsa.miR.320b + hsa.let.7b.5p + hsa.miR.19b.3p + hsa.miR.20b.5p + hsa.miR.30d.5p + hsa.miR.139.3p + hsa.miR.17.5p + hsa.miR.375.3p,TRUE,887-SMOTE-1662068022,0.859288119664813,0.419613063335419,0.859288119664813,0.825484682111658,0.893091557217969,0.798672566371681,0.889380530973451,0.707964601769912,0.752808988764045,0.864864864864865,0.815415821501014,0.823076923076923,0.933333333333333,0.672727272727273,0.795454545454545,0.880952380952381,0.858895705521472,0.823076923076923,0.933333333333333,0.672727272727273,0.795454545454545,0.880952380952381,0.858895705521472,deeplearning_887-SMOTE-1662068022,TRUE,20.4124685049057,0.814778096523793,0.814942137508509
