hsa.miR.19b.3p,hsa.miR.1273h.3p,hsa.miR.4433a.3p,hsa.miR.485.3p,hsa.let.7b.5p,hsa.miR.134.5p,hsa.miR.106b.5p,hsa.miR.182.5p,hsa.miR.17.5p,hsa.miR.1304.3p,hsa.miR.30d.5p,hsa.miR.20b.5p,hsa.miR.421,hsa.miR.4433b.5p,hsa.miR.320b,hsa.miR.375.3p,hsa.miR.500a.3p,hsa.miR.139.3p,hsa.miR.493.5p,Class,PredictedProbability,PredictedClass
12.13439099,2.480736235,5.139200255,5.153202069,15.30153309,3.527730836,6.795789497,9.904615196,9.576012249,3.724940106,13.17436039,11.23596345,7.721389075,5.139200255,7.970085775,7.626861456,6.254757175,6.964949115,0.004347989,Control,0.0143780351528709,Control
10.92158744,4.193598815,7.087211665,9.178711823,15.90926561,7.431631528,5.040070066,10.58764072,9.157038136,3.096459684,11.96020102,9.271545485,6.063642247,7.087211665,9.106354895,8.404171162,3.324198986,7.579520086,4.349268546,Control,0.145276758826037,Control
10.54109068,5.076953768,7.751363247,8.615941033,15.33175992,6.375140727,4.967996749,8.745846942,8.32903252,3.502885096,12.27073318,9.044673054,6.688806725,7.751363247,8.774759609,7.535120347,2.596811055,7.618652572,4.764220401,Control,0.175109236957804,Control
10.61088502,5.521279044,6.407595432,8.056408988,15.73603947,4.757170407,4.930224338,9.276985631,8.673632733,2.517147222,12.71727661,8.441895062,6.329434809,6.407595432,8.682107591,9.096104416,4.63151526,6.813977067,-1.470734217,Control,0.0776011622232479,Control
11.39565325,3.319480829,5.569232488,2.430881628,15.46240462,3.820811174,8.358110151,11.13070211,9.530776397,3.616364723,12.23371637,9.934252166,6.723964815,5.569232488,7.759359441,6.121840405,5.109794749,5.647216719,2.594803904,Control,0.0276657601144705,Control
12.03875565,3.607914016,6.849068186,8.624807048,15.46595165,5.593065216,8.835062704,10.20496961,9.649326953,3.806150093,12.98737486,10.4010417,7.031994754,6.849068186,7.981903914,6.846681747,5.19780633,5.742938523,2.361471033,Control,0.00885112711888861,Control
11.46015175,2.955330454,7.018884109,6.872404279,16.20151388,7.089874184,7.601190741,9.972269157,9.598037456,3.624189877,12.9702693,10.67831629,6.805677936,7.018884109,8.786017624,8.462958358,5.179733359,6.053687183,2.224655865,Control,0.00910642072950065,Control
10.51746501,3.32497776,5.897156196,8.787416267,15.49449445,7.100631133,6.117675245,10.28994488,8.716846539,2.821584905,12.26292899,8.809880088,5.396808022,5.897156196,8.740719293,7.90498548,4.596995913,7.566656264,4.746139309,Control,0.174772001260395,Control
11.30205797,3.74853992,6.820310605,7.392586721,15.51894461,6.257934797,6.50173419,10.76071345,9.42466008,3.720807158,12.52366664,9.762628581,6.314432115,6.820310605,7.724005135,6.202687974,4.412439334,6.939821953,2.428920615,Control,0.0218246806147824,Control
11.23629319,5.46055965,7.946170031,7.535072974,14.11836364,8.163108213,5.407998059,9.117616846,7.752615671,3.400073709,11.88725027,8.458680091,6.687840851,7.946170031,8.847793861,9.226354782,6.415511274,3.39183558,-0.407188265,Control,0.635586029543556,Case
10.65001503,2.615799394,6.502320114,6.426401979,15.32191354,7.248438058,5.771557445,9.69104073,8.73634013,2.976268682,12.01789105,9.983697594,6.460309651,6.502320114,9.173771952,3.717820548,4.947046618,6.131427907,4.351682515,Control,0.0907093774871914,Control
11.17218266,5.078600576,7.34003201,9.21708765,15.76562396,6.579006713,6.52768453,9.233463911,9.39391943,3.702775885,12.28988397,9.755391543,6.533577516,7.34003201,8.499675333,10.07335586,3.997713191,7.981665424,4.367813209,Control,0.0753469642193815,Control
10.4025467,3.348226537,7.454102103,8.242083373,15.5614022,7.443866365,4.408023411,9.635645557,8.899596253,3.680930215,11.80954387,8.968115275,6.161826413,7.454102103,9.599643285,10.5016725,3.488201245,7.925067775,3.926354511,Control,0.583702668714189,Case
10.75785096,4.639561361,8.348306566,9.0405831,15.73749083,6.914539963,3.579529889,10.27598288,8.516958172,4.864451236,12.59893959,8.670526499,6.523375728,8.348306566,8.505402292,7.796878335,3.51679096,7.567291636,4.529815966,Control,0.0814276006483311,Control
10.53335824,5.458830958,8.988709274,9.456574147,15.40236484,6.681848783,4.778186628,8.871158568,9.050731686,3.165310831,11.96611008,8.529209174,5.940814484,8.988709274,8.859791266,10.14986146,4.773664051,7.695374413,4.721682474,Control,0.329758148280837,Control
10.59822051,4.141009844,8.195395717,9.277456691,15.37883659,7.070347433,4.95322522,8.574481153,9.017603299,4.712902972,12.15363373,8.7815246,6.397643238,8.195395717,8.577548559,8.027528989,4.865565608,8.270548327,5.232680845,Control,0.165354621431551,Control
11.52845027,2.942179451,4.549957228,3.169080696,16.18038373,3.798906181,7.033642753,11.25788714,9.440777141,4.129030187,12.82473061,10.01232337,7.057434548,4.549957228,7.86493481,5.38963434,6.010058412,5.124286079,-0.734453535,Control,0.00317053049953085,Control
11.02559266,2.185012265,6.733672424,7.84163261,16.18799273,6.070734247,5.955261699,10.87110973,9.583565574,3.889441862,12.95319994,10.30137265,6.929834758,6.733672424,8.124848896,8.149744498,5.465950621,7.144134821,1.426743797,Control,0.0137395691266394,Control
10.77445768,2.976428828,7.294176572,5.441855083,15.97814492,3.705187253,5.744512581,10.60378249,8.669126544,3.933823393,12.61150354,9.728727794,6.132477904,7.294176572,8.731996689,8.166134998,5.2183425,7.245790004,-1.192694073,Control,0.0511188306578741,Control
10.9751482,4.037748427,6.538297826,8.472518703,15.73779021,6.649124815,4.981178176,10.10021312,8.861408913,3.621247267,12.50026961,8.98861981,5.954101969,6.538297826,8.562758035,7.509784108,4.121137536,7.357431678,3.326840616,Control,0.0517434331522097,Control
10.34992803,4.442450828,8.201124187,8.731059947,15.93209701,6.459385741,5.091335999,10.14144649,8.86082561,3.452689967,12.72137954,8.522269063,5.698115572,8.201124187,8.810138622,7.855900102,5.347835208,7.618548728,5.39021585,Control,0.0708600033427268,Control
10.86725449,3.390265986,6.969673405,8.384718549,15.44095421,6.988569767,5.10245057,9.846997996,8.768415199,4.884330491,12.6315992,9.294703649,6.784273225,6.969673405,8.155305157,7.003346725,5.557610319,6.515665491,4.048623412,Control,0.0495824529361433,Control
10.83337968,4.321653268,8.148593698,7.447561071,15.82106205,5.11209899,6.233881461,9.715378343,9.377602864,0.406523779,11.35918993,9.433594943,6.219147962,8.148593698,8.287356824,8.341499095,3.043784722,7.065736868,2.516277532,Control,0.0978437574908938,Control
11.41750387,4.195974621,2.778625709,2.194799629,15.64191743,2.552933311,5.711910171,10.13842681,8.582896724,4.955360414,13.23663386,9.460277762,7.09182631,2.778625709,8.014945836,5.451165577,5.811768564,5.509356595,0.609274495,Control,0.0069567037087247,Control
10.82959924,-2.943102658,7.400224056,6.866858372,15.51907938,6.00295235,4.530041521,10.05694035,9.092032142,3.74587029,12.45801724,9.28825047,6.182869433,7.400224056,8.81694041,8.68200536,4.772654663,6.773195866,2.167873466,Control,0.12960474426226,Control
11.75946992,3.821055122,7.147829906,8.18689444,16.40785168,4.894543218,7.750201201,10.52504994,10.24872559,3.073667521,12.84408917,10.50033855,7.005002207,7.147829906,8.279472314,5.938928431,6.219526665,7.198110541,3.369672015,Control,0.00287787045186098,Control
10.33953465,3.83430669,7.667666355,7.456012243,15.35529749,5.028653441,3.563793057,9.113657406,9.119244365,3.302147365,11.73333311,8.927143051,6.116481818,7.667666355,9.129327038,9.671245633,5.411988661,7.79791176,1.679898348,Control,0.491024339315552,Control
9.687039609,2.853441726,7.084791495,9.143713974,15.26007776,8.675273834,4.284134224,8.868047224,8.101953054,2.35734238,12.46935589,8.324508407,6.068698573,7.084791495,9.062043528,4.687656644,5.057841329,7.148220943,5.394669011,Control,0.186126842458034,Control
11.41291156,3.147669276,7.505873147,7.681017888,15.30300334,5.855861292,6.854833108,10.32173044,9.392674235,3.480437222,12.44704693,9.842641675,6.613660506,7.505873147,8.10335319,6.712842899,5.415353164,6.975354236,-2.954410856,Control,0.0484518662269633,Control
9.939591586,4.404920971,7.521663358,8.39042165,15.21902445,7.179249522,5.276765496,8.536416993,8.277688838,4.680230253,12.74947533,9.426674286,6.205518246,7.521663358,8.957598058,6.556486433,5.359522716,6.914977654,4.193165336,Control,0.138852052373666,Control
8.549626118,8.172439304,10.23768759,10.00934483,15.15601512,8.911089519,4.21074988,8.084203685,7.762361972,7.153384879,13.96001903,10.18671892,6.997780756,10.23768759,9.354107787,8.319552526,7.942378876,8.192956936,7.553311573,Control,0.357317299459838,Control
9.639543255,2.813997213,9.60848814,8.229359448,15.20211092,7.625456096,3.982566579,7.541108171,8.015383683,3.608030761,11.50263759,7.932038976,6.12076039,9.60848814,9.322023204,7.706327459,4.465586639,7.818787959,3.872848247,Control,0.586434312440676,Case
9.880592443,6.360485235,7.431198571,8.14918899,14.78308513,7.97295592,4.849911144,9.791521851,7.945186818,4.851298812,11.92279109,7.554099651,5.514032206,7.431198571,9.009848429,5.692001672,2.75602683,7.185135548,5.230241179,Control,0.606253885465148,Case
10.55844879,3.090148007,6.756171765,7.29713649,15.47483572,7.202822335,6.231210344,9.993357351,8.39097161,2.457775318,12.89047866,9.418439896,6.46750368,6.756171765,8.733079519,5.985135272,5.051093858,6.714364069,3.966453534,Control,0.0606256533311964,Control
9.891565247,4.747041863,8.345448703,7.165340227,15.54903505,6.46000958,4.754090998,9.336999758,7.839831325,5.251764686,12.57185764,8.574444429,5.80900532,8.345448703,8.425797531,7.666300905,5.440717985,7.355365157,3.360748572,Control,0.118814374351079,Control
9.960923378,1.984477092,6.375307023,7.094507948,15.04755989,6.684285269,3.805874981,9.416318529,7.460922248,5.893748783,12.4596773,8.023542834,6.981976324,6.375307023,9.220560604,4.795017042,4.997346512,6.748721536,3.270122126,Control,0.357883146549479,Control
8.516444376,5.603824049,7.046572649,7.067161725,16.32133089,8.117433336,5.910136673,9.352840223,8.876613786,5.408449305,11.79718654,7.344343668,5.51395097,7.046572649,9.912684228,7.056922894,4.37418212,7.852529592,6.233047795,Control,0.427996488647398,Control
9.711952051,4.501667031,8.264508649,9.26669107,14.66752156,8.875070998,4.360601491,8.512634446,7.656698314,4.118337452,11.99666378,7.628476411,6.154860053,8.264508649,9.023575979,8.390588902,4.180519773,7.760855405,6.647911497,Control,0.786266265509889,Case
9.829317404,5.073151754,8.980803033,9.074338253,15.38308098,8.723002931,4.111608922,8.940190449,8.1153565,4.13403071,13.03663321,9.302902824,6.603911769,8.980803033,9.170102723,6.330481521,5.919756531,7.465445811,3.103824374,Control,0.14790572906504,Control
9.078783954,6.700599893,7.522859175,6.98454752,14.42019794,6.331997853,3.41112166,8.339777916,7.076978803,5.665189813,12.43895759,6.607099853,6.285549788,7.522859175,9.064291324,5.620355727,4.214639251,7.034481875,3.296201414,Control,0.778646292556264,Case
7.913718369,5.958459027,8.916391366,8.18863742,15.40617539,7.155173789,-0.875689753,9.20465102,7.535981057,4.119660158,13.03799356,6.588341086,5.540180844,8.916391366,13.02713369,9.175228291,6.098599426,8.428248741,4.990841687,Control,0.991401319186578,Case
9.883416092,6.090919233,5.435423603,9.84933434,15.31166656,7.132022925,4.46994307,9.531431158,8.031043436,6.673453705,10.27279893,8.009431071,6.494141897,5.435423603,8.258698446,4.438608149,3.933502804,7.909145292,5.925633278,Control,0.514171530267893,Case
9.778612936,5.847207879,8.704595705,9.396825773,14.95482257,8.269390894,4.110934224,8.648175382,7.561464893,5.33753903,12.29083326,6.982974727,5.951271563,8.704595705,9.416713966,6.818004613,4.323501215,7.456262828,5.568636203,Control,0.598564252501146,Case
9.320245825,3.749556547,7.638290703,8.956329986,15.86753205,7.946211955,5.081186289,9.794887368,7.850029668,3.442057913,12.22340293,7.966440035,5.615398345,7.638290703,9.924181259,7.215208248,-1.061734949,8.643021903,4.570208321,Control,0.488595155145846,Control
8.992019184,4.22154195,7.99675363,7.640965934,15.47823982,5.719306035,5.203737933,9.017756587,8.157565103,-1.674371381,12.16731906,8.390215114,0.807352918,7.99675363,10.04190887,8.368502833,7.296924233,8.313047152,-1.102329465,Control,0.38813478317181,Control
10.17307684,4.853282162,8.036650752,6.502913758,14.83314343,5.519834762,4.860935421,9.084148459,8.16307927,4.366524731,12.62510654,9.545924085,6.219387126,8.036650752,8.67590808,5.845329919,4.944670385,7.280437403,1.810933075,Control,0.216598011062434,Control
9.43306308,4.746429826,7.922761321,7.9686717,15.19440936,7.296315289,3.273774926,8.287512192,7.730118419,3.011429809,12.42105188,7.627778692,5.473402432,7.922761321,9.380413789,6.791349271,4.552274719,8.287194085,1.41254249,Control,0.448593005872372,Control
9.500428329,4.654481696,8.219261029,7.906090636,15.01974291,7.663464181,4.410251993,8.323618476,7.789665854,4.088334922,12.47126223,8.358679617,5.847604542,8.219261029,9.416400867,9.126629196,5.019686982,8.099928898,4.840013348,Control,0.655785505290992,Case
9.592387135,5.447380208,6.515316534,5.770543571,15.16897128,5.432567198,4.481885157,8.654251478,7.733441015,5.016194029,12.81361898,9.157590616,6.633717751,6.515316534,9.318112819,7.044726448,4.931041966,7.71644129,0.248361874,Control,0.357755104671114,Control
9.177403264,5.884406824,7.929128842,7.902993446,15.66634507,7.565850844,4.466109676,9.857045493,7.598764862,4.197128617,12.14773792,8.910212702,6.882855198,7.929128842,8.90954045,6.03377285,3.30377605,7.424886938,-1.496750658,Control,0.314301784662846,Control
9.445552487,3.466753004,8.109889586,8.733814164,15.25755767,6.89906778,4.091224981,8.068935122,7.70347403,4.215357055,12.84391899,8.665472232,5.862126807,8.109889586,8.888306777,7.922936563,3.702850804,8.383534508,3.193969577,Control,0.260065908072671,Control
10.17208797,6.076426852,9.16083598,9.608718554,14.51035988,8.664584537,3.78369958,8.621109261,7.48142151,4.250362945,12.13648886,8.335984184,6.215858172,9.16083598,9.749039748,8.741523442,3.98159602,7.646399628,4.804188937,Control,0.857178602610708,Case
10.51697038,1.809495728,8.646583705,9.791471309,15.34230328,8.593389026,5.782326924,10.22366138,9.016728235,3.865107862,12.23439207,9.885917647,6.109511516,8.646583705,8.537497899,6.721926065,4.661704438,7.063461212,4.729537204,Control,0.131153881367093,Control
10.03809828,4.226916953,6.772932495,7.757081596,14.90202707,8.666737767,4.786442386,8.546710129,8.377863752,4.478720942,12.32610076,8.01727359,5.065650101,6.772932495,9.281351425,7.167483685,5.465153528,8.173037761,2.851225771,Control,0.458834637487877,Control
9.014540004,5.898901977,9.453906102,8.989659815,14.65667392,7.892448052,2.240946182,7.896027898,7.096682186,4.036741308,12.99074038,7.088718145,5.65412153,9.453906102,10.47897221,7.717840087,5.563317077,7.476090384,5.447021635,Control,0.864798373171156,Case
9.935819522,-0.813470975,7.799124183,9.256145342,15.57786719,10.82892115,4.623167877,9.686385777,7.884490714,1.780056298,12.47522473,8.970831232,6.089942193,7.799124183,9.455350182,6.852437598,4.815831894,7.976396813,-1.188204789,Control,0.271900316211792,Control
10.77185588,4.479648163,5.794493485,6.656183269,15.69040204,8.163232015,5.398714201,10.6240275,8.289682884,3.976883575,12.05220144,9.729394943,6.556387319,5.794493485,8.71434793,6.3807684,5.529235486,6.658655831,4.52781461,Control,0.0904954389051747,Control
9.823588754,2.183341071,8.350477438,6.82123001,14.98126392,6.300352611,5.252671969,8.768790041,7.693684407,4.447437959,12.09991654,8.470944766,6.449387393,8.350477438,9.07524329,6.931542977,3.061522802,7.171888689,4.339725771,Control,0.501449127647416,Case
10.08170986,5.888030215,7.075241011,4.315927155,15.33107738,7.105111128,4.583104198,10.37012415,6.463222397,3.889001421,12.97024371,7.016163158,5.464962629,7.075241011,10.4068268,7.70358236,0.149673997,8.180297158,4.628158414,Control,0.663106137763514,Case
10.35038585,4.899188284,3.583735349,3.753967018,15.34094539,4.267538823,6.05470341,10.12934616,7.697829088,3.602692986,13.02440051,8.752332022,5.775475662,3.583735349,9.046748878,6.11538463,5.64836053,6.593248939,1.293362535,Control,0.108832063529757,Control
10.79768291,3.894516392,7.250692318,7.052428465,15.70890317,7.343321678,5.056872847,10.81023973,8.265747235,4.898239518,12.39389704,9.30872892,6.723158379,7.250692318,8.612461882,6.384163424,4.354016386,7.514076377,3.089753758,Control,0.0864163824757483,Control
10.02898843,4.825423075,8.527212984,7.817405774,14.67505084,7.628426856,3.557588166,7.950817998,7.0570862,4.926839274,12.44439048,7.942159523,5.403174294,8.527212984,8.62772321,6.388953867,4.861301927,7.846881007,3.765494799,Control,0.319189758569654,Control
10.21579083,5.688490888,6.48249843,6.354566767,14.87701212,8.871219175,3.999906708,9.477601613,7.472050341,5.008413057,12.01217111,7.972459638,5.658776336,6.48249843,9.469769803,7.336412396,4.628754386,7.71991142,5.001356472,Control,0.676699411159674,Case
9.472540867,4.684184862,5.908625717,4.556928195,14.85672887,6.830945501,4.224834376,9.892218078,7.700813057,4.073593348,12.12808931,9.344542491,5.761385274,5.908625717,8.514049357,-1.222688674,0.479537374,4.612079636,5.406171191,Control,0.0598838502438903,Control
9.959467588,4.686729385,6.682588404,9.00260137,15.42241574,10.04865113,4.604346863,9.931103393,7.496145621,4.428939909,12.85676156,8.660489985,6.367293277,6.682588404,8.772974114,5.088464295,5.510814656,6.933219096,4.669633574,Control,0.106612038771965,Control
10.03650415,3.756144323,6.969909645,7.580677922,15.36903827,7.669025181,4.4243523,9.815951176,7.983256146,3.912019508,12.760084,8.217432902,6.829661246,6.969909645,8.882348052,5.618797345,5.128206601,7.367182933,4.135197396,Control,0.185609754580605,Control
9.820000425,2.818257609,7.79360201,10.0728685,14.81546268,8.523187075,5.81268953,9.058037233,8.33772603,3.935746585,12.41410425,7.970881616,5.936712813,7.79360201,8.171804276,7.148977006,5.916199623,7.337477423,6.069694693,Control,0.342825288796023,Control
10.03392581,1.670581772,8.066608554,7.111548001,15.00394528,6.524821233,3.438805721,9.378126473,7.101338546,3.202212585,12.28465478,8.178955658,6.302755548,8.066608554,9.391978455,6.703482998,5.555006783,7.213383423,2.806571196,Control,0.537247307366763,Case
9.605333125,3.280785007,7.872667577,7.964197754,14.80082786,8.806847816,4.778818349,8.813181134,6.094897129,-0.836734758,11.93449478,7.469794542,4.456017921,7.872667577,9.845348013,7.628550732,2.012114996,7.746915502,4.928403483,Control,0.808178219980724,Case
10.53791761,3.347146091,7.228058261,8.40832134,14.41030619,7.426836652,3.593559912,8.190385234,7.095142175,4.246325177,12.48223047,8.753326994,6.097701096,7.228058261,8.762459814,8.187587043,6.118023832,7.044536096,4.897713524,Control,0.474041962048838,Control
11.04786128,3.116977133,7.579089068,4.903294198,16.27405943,7.065661879,5.888179061,11.2383756,9.24936245,4.428954355,12.03184174,10.23899306,6.890949851,7.579089068,8.531298957,6.915278863,5.949982583,7.321442506,1.29609892,Control,0.0326897994084789,Control
9.214328746,5.04386797,7.593107924,8.013550212,15.16687071,8.097115652,3.992817413,9.102987856,7.508618969,3.914969499,12.45352392,7.189518038,5.581833028,7.593107924,9.931732091,7.502678611,2.508571119,7.47804432,5.573491181,Control,0.726615411098502,Case
10.09523067,4.846398375,7.025854524,8.862474541,14.90215784,8.330842472,4.610360866,9.886708936,8.215029428,3.853465101,11.60431654,8.546054825,5.925635759,7.025854524,9.557030353,5.823219187,2.743607023,6.92705451,5.371172771,Control,0.67516907522152,Case
10.98151139,5.587205284,7.132327185,3.206906909,15.43504649,7.369482654,7.294950603,10.09054104,9.120521767,4.30562404,11.57253418,9.106089276,5.880781658,7.132327185,9.562512925,4.913330467,5.0950461,6.697828574,3.188964777,Control,0.192096694399171,Control
10.25954189,-0.714864427,7.624177693,7.723005189,15.56917066,6.601082013,4.301611121,10.34469356,8.13515289,5.338259401,12.14897773,8.921401987,6.515806322,7.624177693,7.998302608,7.514489041,5.516781624,7.62613853,4.230096328,Control,0.139853093014141,Control
9.54243535,5.168465092,8.779004669,7.049608484,14.83222971,7.407133454,3.798711596,8.691372515,7.0256558,3.991873457,11.49179134,7.98538815,5.816765807,8.779004669,10.10509789,10.18607393,4.842134542,8.907607487,4.067082288,Case,0.962481475397137,Case
9.85442868,5.669407993,7.176415174,7.718475862,15.27306275,7.423672964,4.070344241,8.473618373,8.086022741,5.016898791,12.68731734,8.292574158,6.314992766,7.176415174,9.508422453,7.904025593,5.526715786,7.992837418,4.532290912,Case,0.395535772542713,Control
9.5270687,4.495922311,9.139971837,10.69848854,14.46097806,9.984952267,3.788168707,8.029267594,7.189191054,3.763562519,12.08001157,7.689085838,5.857734125,9.139971837,8.798592165,6.707519752,4.40702953,7.015107283,5.99299435,Case,0.665689217263955,Case
9.166143467,5.903416871,8.82189838,8.724620817,14.49328162,8.711288811,2.665418467,7.806830322,7.609323772,1.164678055,11.46625053,6.245280011,5.914835708,8.82189838,10.46431966,9.899971141,3.379419425,8.01064994,5.460421041,Case,0.987151508527807,Case
9.363672986,-2.584469692,7.120181008,8.691640392,15.55424022,7.091449135,5.276323139,8.478107275,8.784632467,2.522343984,12.11774992,7.551616909,5.815478218,7.120181008,10.01332513,10.8346076,3.736338934,8.722604513,4.047265055,Case,0.789965502538228,Case
9.280842186,6.01157711,9.092779275,7.896711674,14.20880073,7.497452522,2.009579378,8.308898941,6.964346861,5.384483775,12.07334265,6.62252606,5.707021422,9.092779275,9.497967126,9.46522018,3.975332413,8.713764101,4.917923148,Case,0.970811955016898,Case
9.762610489,5.891542572,9.516379177,8.429154874,14.7048273,8.149376521,2.196477601,7.309899917,6.383711361,3.270737371,11.52894482,7.156693599,4.896183648,9.516379177,10.42016188,8.95732596,3.132358575,8.709628878,4.538837121,Case,0.930101422876588,Case
9.89451106,3.872309283,8.575765219,9.324423129,15.60524385,7.789929342,4.926545911,9.343000021,8.721842949,2.21181264,11.72509246,8.329648972,5.900634618,8.575765219,9.736294119,9.472509455,3.802758292,7.302739415,5.398199931,Case,0.596684252284807,Case
10.94924221,2.893867295,7.380502831,5.694459949,15.0531829,5.527684322,4.336610323,8.434113585,7.11747399,3.970810171,12.0166241,8.906781143,6.469836457,7.380502831,9.497468294,8.804703695,5.647199969,7.691988804,0.281186365,Case,0.462070166374275,Control
9.496039167,5.32724587,7.61514089,7.14070143,14.9154465,8.282641404,4.210814458,8.50383599,7.215066327,5.413485649,11.99845599,7.247271431,5.484843611,7.61514089,9.567201451,8.318952426,4.649789574,8.113290054,4.530092062,Case,0.807533821867921,Case
9.432465482,6.335644821,8.137036991,8.951004289,14.32310061,8.418992882,3.441174609,8.098599956,7.377652402,5.421213843,10.90581173,7.207539257,5.344972361,8.137036991,9.391274994,9.300356636,4.176985008,8.813950709,5.47292814,Case,0.976913282042579,Case
8.83522672,5.654735939,9.216447064,10.39424483,14.6141484,9.229461592,3.561131158,8.584221051,7.285570234,4.471465806,11.30982546,7.484803283,4.947262101,9.216447064,9.600575635,8.772724326,3.987598199,8.340795168,6.522224895,Case,0.962018164464651,Case
9.388553614,5.627462632,9.07200531,8.232103362,14.47438127,7.750098176,3.683376692,8.209724723,7.302679226,4.387440296,11.87716317,7.665427558,5.824442397,9.07200531,8.860251351,6.699630184,4.206539519,8.62194238,3.956330313,Case,0.809258793026071,Case
9.100214941,4.981336935,5.18048334,9.986371295,15.03809292,9.221656572,5.132891824,8.799930748,8.502467665,3.559530511,11.30360771,8.321290356,5.02864408,5.18048334,9.754007037,10.6069198,4.244378749,7.837540188,3.841030657,Case,0.92815190012376,Case
8.82150319,4.936564029,8.517048308,10.36056028,14.51755276,9.970202215,2.543159337,8.453268817,7.313942809,5.259432419,11.51001646,7.068639352,5.263333953,8.517048308,9.248581607,8.500228281,5.053911174,8.409098624,6.622876967,Case,0.952698536705831,Case
9.484065323,3.591298036,9.194722162,7.877676118,14.54199382,7.743222359,3.600658092,7.80102001,6.405625043,4.088383604,11.56342651,7.636741072,5.182433374,9.194722162,10.49652969,9.758618913,3.33233236,8.22364077,2.213362208,Case,0.969871102426032,Case
8.046170217,6.908949497,8.090534151,9.732736812,15.46468447,8.340860445,5.165023774,8.187069717,9.494147556,3.552746298,11.00871025,6.60432378,2.987835392,8.090534151,11.83478877,10.53627894,-1.415472499,7.876160125,6.157035879,Case,0.985341557381738,Case
10.26025131,5.30966546,7.204865195,5.513427437,14.85219246,6.036409664,3.80396036,8.279153137,7.07003929,5.591544158,13.47810693,7.760557256,7.144731565,7.204865195,9.615514285,7.341308382,4.800524542,7.490402185,2.872611615,Case,0.390974186074303,Control
9.026572717,5.533991236,9.82354335,10.40021902,14.91310646,8.643085655,2.871660054,9.335758659,7.69059665,4.07539653,11.68382165,6.930583751,5.35895248,9.82354335,9.357769215,8.426263974,4.766473548,8.436666957,6.520042716,Case,0.912758238167876,Case
9.100723982,5.950924017,8.84698637,8.678435196,14.57573888,7.451567542,3.375084494,7.74843028,7.870736779,3.881842673,11.77119332,6.813625318,5.806749437,8.84698637,10.6922715,8.813880974,4.63699761,7.994044372,4.361944332,Case,0.975401239741257,Case
9.269693422,6.56457854,8.315468632,8.278157467,15.22944462,7.158872407,5.293475326,8.196707079,8.487343247,4.873690716,11.51366671,7.399802486,4.789892836,8.315468632,9.529673603,9.142499903,3.525268942,8.384793557,2.140208764,Case,0.776232634158556,Case
9.037950186,5.231517658,9.345099432,9.885064396,14.30860884,9.308460295,3.113060133,7.590222034,7.455701481,2.277520789,11.52992386,5.950715513,5.065572021,9.345099432,9.089688559,9.63771462,3.578670237,7.636402298,6.056413052,Case,0.954566135179503,Case
9.678549583,6.408414862,8.250889747,8.95600532,14.19251482,9.179094946,2.187225887,7.518173311,7.27292033,4.115911974,12.21496408,6.111465296,6.405339148,8.250889747,8.93258181,9.717150996,3.996904047,8.150865535,6.262471987,Case,0.923331190860276,Case
9.899875968,5.810791206,8.545396857,8.555560632,14.51455323,9.865927947,3.62773797,8.096396296,7.837405898,4.51848627,11.88694496,7.282627886,6.787685739,8.545396857,8.431554036,6.474771691,3.07893086,8.267706865,7.445933505,Case,0.667783995403212,Case
10.27061285,3.389494231,8.573397119,5.358683038,15.08106394,7.436665864,5.584416584,8.450132655,8.492175078,4.888037235,11.96107438,8.739539026,6.794278036,8.573397119,9.291904924,5.213987936,5.547364585,7.235582268,3.815482046,Case,0.310836785433004,Control
9.153380318,5.275705646,6.672561619,7.037579375,15.03688062,6.85532771,3.278081412,8.782250144,7.667568397,2.266510503,11.68985015,7.626204455,5.671886674,6.672561619,9.14965276,6.363178217,3.884814482,6.752367054,4.540866823,Case,0.639905472669369,Case
9.867009227,4.578573734,8.202546853,9.151626489,14.94747869,7.38770417,3.267960543,9.903960712,8.065131011,4.739636422,12.13440255,8.189083723,5.926900765,8.202546853,10.2478249,9.691350098,4.15719899,8.048420215,3.333024054,Case,0.915970557849818,Case
9.689683811,5.063077336,7.980628056,6.698585097,15.63268488,6.602262496,4.430874561,10.17644633,7.666295569,4.763044692,12.89912982,8.238721923,4.59607215,7.980628056,11.02748659,10.68293333,5.346024476,8.454715176,4.790941332,Case,0.776396400994196,Case
9.609854733,2.559115669,7.158046967,9.619557759,15.15382496,9.09270856,4.148682242,8.447678291,6.935255388,5.183053369,12.70944449,8.282994267,5.486805213,7.158046967,11.22364198,12.479196,4.245811351,7.89747608,5.613417761,Case,0.931759617754282,Case
8.868370472,6.805912838,8.479171819,8.179194911,14.41377544,10.30892994,1.562545696,8.729130176,7.464860484,6.321107087,11.91177064,7.198042832,6.178747477,8.479171819,9.293401554,5.437594882,5.708281562,7.375647903,6.901265761,Case,0.894909862899845,Case
8.867246619,6.311019613,9.338618648,8.925339436,14.99368224,8.232802129,3.051945169,9.149060864,7.093399621,5.982274567,12.38124266,7.107571439,6.251317607,9.338618648,9.423919015,8.033209536,4.451342796,7.711724305,5.940061057,Case,0.83997718295176,Case
9.753785972,4.048185277,9.358046074,6.906873689,14.99169962,6.365072834,5.306549008,9.705642644,8.418612865,3.36511214,11.34237247,8.385169202,6.128076193,9.358046074,9.116624496,7.063648551,4.795266898,7.771988966,3.385436296,Case,0.767796633245345,Case
